id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
1921,CYTL,medium_airport,"Big Trout Lake Airport",53.81779861450195,-89.89689636230469,729,NA,CA,CA-ON,"Big Trout Lake",1,CYTL,YTL,,,https://en.wikipedia.org/wiki/Big_Trout_Lake_Airport,,800,2008-06-13T14:30:04+00:00
1728,CYFA,medium_airport,"Fort Albany Airport",52.20140075683594,-81.6968994140625,48,NA,CA,CA-ON,"Fort Albany",1,CYFA,YFA,,,https://en.wikipedia.org/wiki/Fort_Albany_Airport,,800,2008-06-13T14:30:04+00:00
1746,CYGO,medium_airport,"Gods Lake Narrows Airport",54.55889892578125,-94.49140167236328,617,NA,CA,CA-MB,"Gods Lake Narrows",1,CYGO,YGO,,,https://en.wikipedia.org/wiki/Gods_Lake_Narrows_Airport,,800,2008-06-13T14:30:04+00:00
2020,CZGI,medium_airport,"Gods River Airport",54.839698791503906,-94.07859802246094,627,NA,CA,CA-MB,"Gods River",1,CZGI,ZGI,,,https://en.wikipedia.org/wiki/Gods_River_Airport,,800,2008-06-13T14:30:04+00:00
1750,CYGT,medium_airport,"Igloolik Airport",69.3647003174,-81.8161010742,174,NA,CA,CA-NU,Igloolik,1,CYGT,YGT,,,https://en.wikipedia.org/wiki/Igloolik_Airport,,800,2011-11-13T03:11:20+00:00
2009,CZBD,medium_airport,"Ilford Airport",56.0614013672,-95.613899231,642,NA,CA,CA-MB,Ilford,1,CZBD,ILF,,,https://en.wikipedia.org/wiki/Ilford_Airport,ZBD,800,2012-11-22T08:03:46+00:00
1776,CYIV,medium_airport,"Island Lake Airport",53.857200622558594,-94.65360260009766,770,NA,CA,CA-MB,"Island Lake",1,CYIV,YIV,,,https://en.wikipedia.org/wiki/Island_Lake_Airport,,800,2008-06-13T14:30:04+00:00
1911,CYSR,closed,"Nanisivik Airport",72.982201,-84.613602,2106,NA,CA,CA-NU,Nanisivik,0,CYSR,,,,https://en.wikipedia.org/wiki/Nanisivik_Airport,YSR,800,2016-11-29T00:11:28+00:00
1852,CYPO,medium_airport,"Peawanuck Airport",54.98809814453125,-85.44329833984375,173,NA,CA,CA-ON,Peawanuck,1,CYPO,YPO,,,https://en.wikipedia.org/wiki/Peawanuck_Airport,,800,2008-06-13T14:30:04+00:00
2036,CZRJ,medium_airport,"Round Lake (Weagamow Lake) Airport",52.943599700927734,-91.31279754638672,974,NA,CA,CA-ON,"Round Lake",1,CZRJ,ZRJ,,,https://en.wikipedia.org/wiki/Round_Lake_(Weagamow_Lake)_Airport,,800,2008-06-13T14:30:04+00:00
2033,CZPB,medium_airport,"Sachigo Lake Airport",53.8911018371582,-92.19640350341797,876,NA,CA,CA-ON,"Sachigo Lake",1,CZPB,ZPB,,,https://en.wikipedia.org/wiki/Sachigo_Lake_Airport,,800,2008-06-13T14:30:04+00:00
1792,CYKQ,medium_airport,"Waskaganish Airport",51.47330093383789,-78.75830078125,80,NA,CA,CA-QC,Waskaganish,1,CYKQ,YKQ,,,https://en.wikipedia.org/wiki/Waskaganish_Airport,,800,2008-06-13T14:30:04+00:00
1823,CYNC,medium_airport,"Wemindji Airport",53.01060104370117,-78.83110046386719,66,NA,CA,CA-QC,Wemindji,1,CYNC,YNC,,,https://en.wikipedia.org/wiki/Wemindji_Airport,,800,2008-06-13T14:30:04+00:00
1962,CYXN,medium_airport,"Whale Cove Airport",62.24000167849999,-92.59809875490001,40,NA,CA,CA-NU,"Whale Cove",1,CYXN,YXN,,,https://en.wikipedia.org/wiki/Whale_Cove_Airport,,800,2011-11-13T10:38:19+00:00
1563,CSU2,small_airport,"Chisasibi Airport",53.805599212646484,-78.91690063476562,43,NA,CA,CA-QC,Chisasibi,1,CSU2,YKU,CSU2,,https://en.wikipedia.org/wiki/Chisasibi_Airport,SU2,450,2008-06-13T14:30:04+00:00
1945,CYWA,medium_airport,"Petawawa Airport",45.95220184326172,-77.31919860839844,427,NA,CA,CA-ON,Petawawa,0,CYWA,YWA,,,https://en.wikipedia.org/wiki/Petawawa_Airport,,275,2008-06-13T14:30:04+00:00
1964,CYXQ,medium_airport,"Beaver Creek Airport",62.410301208496094,-140.86700439453125,2131,NA,CA,CA-YT,"Beaver Creek",0,CYXQ,YXQ,,,https://en.wikipedia.org/wiki/Beaver_Creek_Airport,,250,2008-06-13T14:30:04+00:00
1692,CYCN,medium_airport,"Cochrane Airport",49.10559844970703,-81.01360321044922,861,NA,CA,CA-ON,Cochrane,0,CYCN,YCN,,,https://en.wikipedia.org/wiki/Cochrane_Airport,,250,2008-06-13T14:30:04+00:00
1711,CYDO,medium_airport,"Dolbeau St Felicien Airport",48.778499603271,-72.375,372,NA,CA,CA-QC,Dolbeau-St-Félicien,0,CYDO,YDO,,,https://en.wikipedia.org/wiki/Dolbeau-St-F%C3%A9licien_Airport,"Dolbeau St Methode",250,2015-10-09T17:48:14+00:00
1764,CYHN,medium_airport,"Hornepayne Municipal Airport",49.19309997558594,-84.75890350341797,1099,NA,CA,CA-ON,Hornepayne,0,CYHN,YHN,,,https://en.wikipedia.org/wiki/Hornepayne_Municipal_Airport,,250,2008-06-13T14:30:04+00:00
2012,CZEE,medium_airport,"Kelsey Airport",56.0374984741,-96.50969696039999,600,NA,CA,CA-MB,Kelsey,0,CZEE,KES,ZEE,,https://en.wikipedia.org/wiki/Kelsey_Airport,,250,2014-12-19T11:36:07+00:00
1860,CYPX,medium_airport,"Puvirnituq Airport",60.05059814453125,-77.28690338134766,74,NA,CA,CA-QC,Puvirnituq,0,CYPX,YPX,,,https://en.wikipedia.org/wiki/Puvirnituq_Airport,,250,2008-06-13T14:30:04+00:00
1906,CYSL,medium_airport,"St Leonard Airport",47.157501220703125,-67.83470153808594,793,NA,CA,CA-NB,"St Leonard",0,CYSL,YSL,,,https://en.wikipedia.org/wiki/St._Leonard_Airport,,250,2008-06-13T14:30:04+00:00
1773,CYIF,medium_airport,"St Augustin Airport",51.2117004395,-58.6582984924,20,NA,CA,CA-QC,St-Augustin,0,CYIF,YIF,,,https://en.wikipedia.org/wiki/St-Augustin_Airport,"Pakuashipi Airport",250,2013-04-21T17:59:18+00:00
2039,CZST,medium_airport,"Stewart Airport",55.935410448,-129.982434511,24,NA,CA,CA-BC,Stewart,0,CZST,ZST,CZST,,https://en.wikipedia.org/wiki/Stewart_Airport_(British_Columbia),,250,2013-03-31T01:48:17+00:00
2002,CYZW,medium_airport,"Teslin Airport",60.17279815673828,-132.7429962158203,2313,NA,CA,CA-YT,Teslin,0,CYZW,YZW,,,https://en.wikipedia.org/wiki/Teslin_Airport,,250,2008-06-13T14:30:04+00:00
1934,CYVD,medium_airport,"Virden/R.J. (Bob) Andrew Field Regional Aerodrome",49.8782997131,-100.917999268,1454,NA,CA,CA-MB,Virden,0,CYVD,,YVD,,https://en.wikipedia.org/wiki/Virden_Airport,,250,2012-08-02T01:01:17+00:00
30592,CAL4,small_airport,"Fort MacKay/Albian Aerodrome",57.223899841299996,-111.418998718,1048,NA,CA,CA-AB,"Albian Village",0,CAL4,JHL,CAL4,,https://en.wikipedia.org/wiki/Fort_MacKay/Albian_Aerodrome,"Shell Canada, Jackpine Mine",50,2012-03-08T16:07:01+00:00
1910,CYSQ,small_airport,"Atlin Airport",59.576698303223,-133.66900634766,2348,NA,CA,CA-BC,Atlin,0,CYSQ,,,,https://en.wikipedia.org/wiki/Atlin_Airport,"YSQ, EY5",50,2015-11-05T07:26:13+00:00
883,CEP3,small_airport,"Barrhead Airport",54.099998474121094,-114.43299865722656,2121,NA,CA,CA-AB,Barrhead,0,CEP3,,CEP3,,https://en.wikipedia.org/wiki/Barrhead_Airport,EP3,50,2008-06-13T14:30:04+00:00
877,CEN2,small_airport,"Bassano Airport",50.79999923706055,-112.46700286865234,2613,NA,CA,CA-AB,Bassano,0,CEN2,,CEN2,,https://en.wikipedia.org/wiki/Bassano_Airport,EN2,50,2008-06-13T14:30:04+00:00
1084,CJK3,small_airport,"Beauval Airport",55.11029815673828,-107.71600341796875,1436,NA,CA,CA-SK,Beauval,0,CJK3,,CJK3,,https://en.wikipedia.org/wiki/Beauval_Airport,JK3,50,2008-06-13T14:30:04+00:00
855,CEH2,small_airport,"Cu Nim Airport",50.7225,-114.179001,3700,NA,CA,CA-AB,"Black Diamond",0,CEH2,,CEH2,,https://en.wikipedia.org/wiki/Black_Diamond/Cu_Nim_Airport,"EH2, Thompson's Ranch",50,2016-09-04T11:45:54+00:00
2040,CZTA,small_airport,"Bloodvein River Airport",51.784568,-96.692305,721,NA,CA,CA-MB,"Bloodvein River",0,CZTA,YDV,ZTA,,https://en.wikipedia.org/wiki/Bloodvein_River_Airport,ZTA,50,2013-04-25T04:50:03+00:00
1104,CJP6,small_airport,"Camsell Portage Airport",59.61000061035156,-109.26699829101562,750,NA,CA,CA-SK,"Camsell Portage",0,CJP6,,CJP6,,https://en.wikipedia.org/wiki/Camsell_Portage_Airport,JP6,50,2008-06-13T14:30:04+00:00
1108,CJQ3,small_airport,"Carlyle Airport",49.64440155029297,-102.28700256347656,2074,NA,CA,CA-SK,Carlyle,0,CJQ3,,CJQ3,,https://en.wikipedia.org/wiki/Carlyle_Airport,JQ3,50,2008-06-13T14:30:04+00:00
1106,CJP9,small_airport,"Charlot River Airport",59.60169982910156,-109.13700103759766,700,NA,CA,CA-SK,"Charlot River",0,CJP9,,CJP9,,https://en.wikipedia.org/wiki/Charlot_River_Airport,JP9,50,2008-06-13T14:30:04+00:00
619,CAG3,small_airport,"Chilko Lake (Tsylos Park Lodge) Airport",51.626098632799994,-124.141998291,3850,NA,CA,CA-BC,"Chilko Lake",0,CAG3,CJH,CAG3,,https://en.wikipedia.org/wiki/Chilko_Lake_(Tsylos_Park_Lodge)_Airport,AG3,50,2014-07-25T01:27:43+00:00
1146,CJW7,small_airport,"Cigar Lake Airport",58.0531005859375,-104.48400115966797,1562,NA,CA,CA-SK,"Cigar Lake",0,CJW7,,CJW7,,https://en.wikipedia.org/wiki/Cigar_Lake_Airport,JW7,50,2008-06-13T14:30:04+00:00
794,CCZ3,small_airport,"Clarenville Airport",48.27470016479492,-53.92390060424805,199,NA,CA,CA-NL,Clarenville,0,CCZ3,,CCZ3,,https://en.wikipedia.org/wiki/Clarenville_Airport,CZ3,50,2008-06-13T14:30:04+00:00
1121,CJS3,small_airport,"Cluff Lake Airport",58.3911018372,-109.51599884,1112,NA,CA,CA-SK,"Cluff Lake",0,CJS3,XCL,CJS3,,https://en.wikipedia.org/wiki/Cluff_Lake_Airport,JS3,50,2013-06-27T16:57:40+00:00
880,CEN5,small_airport,"Cold Lake Regional Airport",54.477500915527344,-110.26899719238281,1786,NA,CA,CA-AB,"Cold Lake",0,CEN5,,CEN5,,https://en.wikipedia.org/wiki/Cold_Lake_Regional_Airport,EN5,50,2008-06-13T14:30:04+00:00
898,CET2,small_airport,"Conklin (Leismer) Airport",55.695301,-111.278999,1930,NA,CA,CA-AB,Conklin,0,CET2,CFM,CET2,,https://en.wikipedia.org/wiki/Conklin_(Leismer)_Airport,ET2,50,2018-09-23T13:07:34+00:00
623,CAJ3,small_airport,"Creston Valley Regional Airport - Art Sutcliffe Field",49.03689956665,-116.49800109863,2070,NA,CA,CA-BC,Creston,0,CAJ3,CFQ,CAJ3,http://www.crestonairport.ca/,https://en.wikipedia.org/wiki/Creston_(Art_Sutcliffe_Field)_Airport,AJ3,50,2015-12-07T00:39:41+00:00
892,CER3,small_airport,"Drayton Valley Industrial Airport",53.265800476074,-114.95999908447,2776,NA,CA,CA-AB,"Drayton Valley",0,CER3,YDC,CER3,,https://en.wikipedia.org/wiki/Drayton_Valley_Industrial_Airport,ER3,50,2015-10-17T17:50:13+00:00
1596,CTG3,small_airport,"Du Rocher-Percé (Pabok) Airport",48.38330078125,-64.56439971923828,87,NA,CA,CA-QC,"Du Rocher-Percé",0,CTG3,,CTG3,,https://en.wikipedia.org/wiki/Du_Rocher-Perc%C3%A9_(Pabok)_Airport,TG3,50,2008-06-13T14:30:04+00:00
1723,CYES,small_airport,"Edmundston Airport",47.4906005859375,-68.48190307617188,490,NA,CA,CA-NB,Edmundston,0,CYES,,,,https://en.wikipedia.org/wiki/Edmundston_Airport,YES,50,2008-06-13T14:30:04+00:00
1714,CYEA,small_airport,"Empress Airport",50.93330001831055,-110.01300048828125,2211,NA,CA,CA-AB,Empress,0,CYEA,,,,https://en.wikipedia.org/wiki/Empress_Airport,YEA,50,2008-06-13T14:30:04+00:00
1115,CJR4,small_airport,"Eston Airport",51.14419937133789,-108.76300048828125,2225,NA,CA,CA-SK,Eston,0,CJR4,,CJR4,,https://en.wikipedia.org/wiki/Eston_Airport,JR4,50,2008-06-13T14:30:04+00:00
1702,CYCZ,small_airport,"Fairmont Hot Springs Airport",50.330299377399996,-115.873001099,2661,NA,CA,CA-BC,"Fairmont Hot Springs",0,CYCZ,YCZ,,,https://en.wikipedia.org/wiki/Fairmont_Hot_Springs_Airport,YCZ,50,2012-01-14T02:01:16+00:00
834,CEB5,small_airport,"Fairview Airport",56.081401825,-118.434997559,2166,NA,CA,CA-AB,Fairview,0,CEB5,ZFW,CEB5,,https://en.wikipedia.org/wiki/Fairview_Airport,EB5,50,2013-04-09T01:43:43+00:00
665,CBC2,small_airport,"Ford Bay Airport",66.0374984741211,-124.71499633789062,673,NA,CA,CA-NT,"Ford Bay",0,CBC2,,CBC2,,https://en.wikipedia.org/wiki/Ford_Bay_Airport,BC2,50,2008-06-13T14:30:04+00:00
849,CEF6,small_airport,"S.I.R.Bernard Forestburg Airpark",52.5746994019,-112.083999634,2334,NA,CA,CA-AB,Forestburg,0,CEF6,,CEF6,http://www.CEF6.ca,https://en.wikipedia.org/wiki/Forestburg_Airport,"EF6, Bernard Airpark, Forestburg Airpark",50,2015-03-28T02:07:07+00:00
1831,CYNR,small_airport,"Fort Mackay / Horizon Airport",57.3816986084,-111.700996399,916,NA,CA,CA-AB,"Fort Mackay",0,CYNR,HZP,CYNR,,https://en.wikipedia.org/wiki/Fort_MacKay/Horizon_Airport,YNR,50,2012-03-08T16:13:55+00:00
899,CET4,small_airport,"Fort Simpson Island Airport",61.86669921875,-121.36599731445312,405,NA,CA,CA-NT,"Fort Simpson Island",0,CET4,,CET4,,https://en.wikipedia.org/wiki/Fort_Simpson_Island_Airport,ET4,50,2008-06-13T14:30:04+00:00
626,CAJ9,small_airport,"Fort Ware Airport",57.42720031738281,-125.6500015258789,2450,NA,CA,CA-BC,"Fort Ware",0,CAJ9,,CAJ9,,https://en.wikipedia.org/wiki/Fort_Ware_Airport,AJ9,50,2008-06-13T14:30:04+00:00
768,CCN2,small_airport,"Grand Manan Airport",44.71329879760742,-66.79640197753906,238,NA,CA,CA-NB,"Grand Manan",0,CCN2,,CCN2,,https://en.wikipedia.org/wiki/Grand_Manan_Airport,CN2,50,2008-06-13T14:30:04+00:00
890,CEQ5,small_airport,"Grande Cache Airport",53.916900634766,-118.87400054932,4117,NA,CA,CA-AB,"Grande Cache",0,CEQ5,YGC,CEQ5,,https://en.wikipedia.org/wiki/Grande_Cache_Airport,EQ5,50,2015-10-18T00:29:46+00:00
870,CEL4,small_airport,"Hanna Airport",51.63140106201172,-111.90399932861328,2738,NA,CA,CA-AB,Hanna,0,CEL4,,CEL4,,https://en.wikipedia.org/wiki/Hanna_Airport,EL4,50,2008-06-13T14:30:04+00:00
781,CCS5,small_airport,"Havelock Airport",45.98640060424805,-65.3019027709961,425,NA,CA,CA-NB,Havelock,0,CCS5,,CCS5,,https://en.wikipedia.org/wiki/Havelock_Airport,CS5,50,2008-06-13T14:30:04+00:00
809,CDH1,small_airport,"Deerhurst Resort Airport",45.354198455799995,-79.1513977051,1029,NA,CA,CA-ON,Huntsville,0,CDH1,,CDH1,,https://en.wikipedia.org/wiki/Huntsville/Deerhurst_Resort_Airport,DH1,50,2014-10-11T11:26:22+00:00
1020,CFY4,small_airport,"Winters Aire Park Airport",50.904819014699996,-113.796215057,3370,NA,CA,CA-AB,Indus,0,CFY4,,CFY4,http://www.ezflyer.com/,https://en.wikipedia.org/wiki/Indus/Winters_Aire_Park_Airport,FY4,50,2010-12-08T21:34:10+00:00
1329,CNP7,small_airport,"Iroquois Airport",44.84217834472656,-75.31140899658203,246,NA,CA,CA-ON,Iroquois,0,CNP7,,CNP7,,https://en.wikipedia.org/wiki/Iroquois_Airport,NP7,50,2009-08-05T18:22:19+00:00
1098,CJN2,small_airport,"Kamsack Airport",51.55970001220703,-101.87899780273438,1510,NA,CA,CA-SK,Kamsack,0,CJN2,,CJN2,,https://en.wikipedia.org/wiki/Kamsak_Airport,JN2,50,2008-06-13T14:30:04+00:00
1427,CPL3,small_airport,"Kars / Rideau Valley Air Park",45.103062065299994,-75.6281661987,286,NA,CA,CA-ON,Kars,0,CPL3,,CPL3,http://rvss.ca/,https://en.wikipedia.org/wiki/Kars/Rideau_Valley_Air_Park,PL3,50,2011-05-30T07:17:44+00:00
711,CBR2,small_airport,"Kaslo Airport",49.90359878540039,-116.93499755859375,2354,NA,CA,CA-BC,Kaslo,0,CBR2,,CBR2,,https://en.wikipedia.org/wiki/Kaslo_Airport,BR2,50,2008-06-13T14:30:04+00:00
1466,CPV8,small_airport,"Keewaywin Airport",52.991100311299995,-92.8364028931,988,NA,CA,CA-ON,Keewaywin,0,CPV8,KEW,CPV8,,https://en.wikipedia.org/wiki/Keewaywin_Airport,PV8,50,2014-12-19T11:53:07+00:00
709,CBQ7,small_airport,"Kemess Creek Airport",56.97439956665039,-126.74099731445312,4191,NA,CA,CA-BC,"Kemess Creek",0,CBQ7,,CBQ7,,https://en.wikipedia.org/wiki/Kemess_Creek_Airport,BQ7,50,2008-06-13T14:30:04+00:00
868,CEK6,small_airport,"Killam-Sedgewick Airport",52.79999923706055,-111.76699829101562,2182,NA,CA,CA-AB,Killam,0,CEK6,,CEK6,,https://en.wikipedia.org/wiki/Killam/Killam-Sedgewick_Airport,EK6,50,2008-06-13T14:30:04+00:00
1170,CKD5,small_airport,"Kipling Airport",50.09920120239258,-102.60700225830078,2157,NA,CA,CA-SK,Kipling,0,CKD5,,CKD5,,https://en.wikipedia.org/wiki/Kipling_Airport,KD5,50,2008-06-13T14:30:04+00:00
1567,CSU7,small_airport,"Lac-à-la-Tortue (Water Aerodrome) Airport",46.61669921875,-72.62580108642578,427,NA,CA,CA-QC,Lac-à-la-Tortue,0,CSU7,,CSU7,,https://en.wikipedia.org/wiki/Lac-%C3%A0-la-Tortue_Water_Aerodrome,SU7,50,2008-06-13T14:30:04+00:00
1272,CLM2,small_airport,"Leamington Airport",42.025001525878906,-82.5250015258789,576,NA,CA,CA-ON,Leamington,0,CLM2,,CLM2,,https://en.wikipedia.org/wiki/Leamington_Airport,LM2,50,2008-06-13T14:30:04+00:00
1268,CLG3,small_airport,"Liege / CNRL Airport",57.0018997192,-113.194000244,1728,NA,CA,CA-AB,Liege,0,CLG3,,CLG3,,https://en.wikipedia.org/wiki/Liege/CNRL_Aerodrome,LG3,50,2012-07-25T22:23:58+00:00
1188,CKH8,small_airport,"Lumsden (Colhoun) Airport",50.66749954223633,-104.78900146484375,1900,NA,CA,CA-SK,Lumsden,0,CKH8,,CKH8,,https://en.wikipedia.org/wiki/Lumsden_(Colhoun)_Airport,KH8,50,2008-06-13T14:30:04+00:00
795,CCZ4,small_airport,"Margaree Airport",46.34109878540039,-60.979698181152344,181,NA,CA,CA-NS,Margaree,0,CCZ4,,CCZ4,,https://en.wikipedia.org/wiki/Margaree_Airport,CZ4,50,2008-06-13T14:30:04+00:00
1222,CKQ8,small_airport,"McArthur River Airport",57.76750183105469,-105.02400207519531,1718,NA,CA,CA-SK,"Mcarthur River",0,CKQ8,,CKQ8,,https://en.wikipedia.org/wiki/McArthur_River_Airport,KQ8,50,2008-06-13T14:30:04+00:00
1155,CJZ3,small_airport,"Melfort Airport",52.86669921875,-104.69999694824219,1495,NA,CA,CA-SK,Melfort,0,CJZ3,,CJZ3,,https://en.wikipedia.org/wiki/Melfort_Airport,JZ3,50,2008-06-13T14:30:04+00:00
757,CCG4,small_airport,"Moncton / McEwen Airport",46.1539001465,-64.7686004639,214,NA,CA,CA-NB,Moncton,0,CCG4,,CCG4,,https://en.wikipedia.org/wiki/Moncton/McEwen_Airport,CG4,50,2010-09-27T23:41:21+00:00
1581,CSZ3,small_airport,"Mont-Tremblant / St-Jovite Airport",46.154202,-74.583603,790,NA,CA,CA-QC,Mont-Tremblant,0,CSZ3,,CSZ3,,https://en.wikipedia.org/wiki/Mont-Tremblant/St-Jovite_Airport,SZ3,50,2017-01-09T20:01:38+00:00
1138,CJV5,small_airport,"Neepawa Airport",50.2327995300293,-99.5105972290039,1277,NA,CA,CA-MB,Neepawa,0,CJV5,,CJV5,,https://en.wikipedia.org/wiki/Neepawa_Airport,JV5,50,2008-06-13T14:30:04+00:00
663,CBB9,small_airport,"Osoyoos Airport",49.0372009277,-119.488998413,1100,NA,CA,CA-BC,Osoyoos,0,CBB9,,CBB9,http://www.sunnyosoyoos.com/webpages1/airport.htm,https://en.wikipedia.org/wiki/Osoyoos_Airport,BB9,50,2010-05-18T18:20:49+00:00
1382,CPB8,small_airport,"Paramount Bistcho Airport",59.6381,-118.333,1969,NA,CA,CA-AB,"Paramount Bistcho",0,CPB8,,CPB8,,https://en.wikipedia.org/wiki/Paramount_Bistcho_Airport,,50,2016-09-02T23:08:48+00:00
1161,CKB2,small_airport,"Patuanak Airport",55.900001525878906,-107.72100067138672,1426,NA,CA,CA-SK,Patuanak,0,CKB2,,CKB2,,https://en.wikipedia.org/wiki/Patuanak_Airport,KB2,50,2008-06-13T14:30:04+00:00
799,CDA4,small_airport,"Pokemouche Airport",47.716400146484375,-64.88249969482422,68,NA,CA,CA-NB,Pokemouche,0,CDA4,,CDA4,,https://en.wikipedia.org/wiki/Pokemouche_Airport,DA4,50,2008-06-13T14:30:04+00:00
1164,CKB8,small_airport,"Silver Falls Airport",50.5,-96.09809875488281,775,NA,CA,CA-MB,"Silver Falls",0,CKB8,,CKB8,,https://en.wikipedia.org/wiki/Silver_Falls_Airport,KB8,50,2008-06-13T14:30:04+00:00
1397,CPE6,small_airport,"South River/Sundridge Airport & Float Plane Base",45.82109832763672,-79.32330322265625,1160,NA,CA,CA-ON,"South River - Sundridge",0,CPE6,,CPE6,http://www.flyalmaguin.com,https://en.wikipedia.org/wiki/South_River/Sundridge_Airport,"PE6, almaguin, South River Sundridge",50,2009-04-24T05:53:31+00:00
1914,CYSW,small_airport,"Sparwood Elk Valley Airport",49.83330154418945,-114.88300323486328,3800,NA,CA,CA-BC,Sparwood,0,CYSW,,,,https://en.wikipedia.org/wiki/Sparwood/Elk_Valley_Airport,YSW,50,2008-06-13T14:30:04+00:00
990,CFS5,small_airport,"Spirit River Airport",55.783599853515625,-118.83999633789062,2044,NA,CA,CA-AB,"Spirit River",0,CFS5,,CFS5,,https://en.wikipedia.org/wiki/Spirit_River_Airport,FS5,50,2008-06-13T14:30:04+00:00
1576,CSY4,small_airport,"St-Donat Airport",46.30580139160156,-74.181396484375,1270,NA,CA,CA-QC,St-Donat,0,CSY4,,CSY4,,https://en.wikipedia.org/wiki/St-Donat_Airport,SY4,50,2008-06-13T14:30:04+00:00
1522,CSH5,small_airport,"St-Ferdinand Airport",46.1260986328125,-71.53610229492188,1050,NA,CA,CA-QC,St-Ferdinand,0,CSH5,,CSH5,,https://en.wikipedia.org/wiki/St-Ferdinand_Airport,SH5,50,2008-06-13T14:30:04+00:00
932,CFB7,small_airport,"Steen River Airport",59.633301,-117.167,996,NA,CA,CA-AB,"Steen River",0,CFB7,,CFB7,,https://en.wikipedia.org/wiki/Steen_River_Airport,FB7,50,2016-02-21T10:27:19+00:00
862,CEJ3,small_airport,"Stettler Airport",52.310001373291016,-112.75399780273438,2686,NA,CA,CA-AB,Stettler,0,CEJ3,,CEJ3,,https://en.wikipedia.org/wiki/Stettler_Airport,EJ3,50,2008-06-13T14:30:04+00:00
1111,CJQ6,small_airport,"Tanquary Fiord Airport",81.40940093990001,-76.8816986084,50,NA,CA,CA-NU,"Tanquary Fiord",0,CJQ6,,CJQ6,,https://en.wikipedia.org/wiki/Tanquary_Fiord_Airport,JQ6,50,2011-11-13T10:32:54+00:00
1429,CPL5,closed,"Thessalon Municipal Airport",46.3167,-83.533302,750,NA,CA,CA-ON,Thessalon,0,CPL5,,CPL5,,https://en.wikipedia.org/wiki/Thessalon_Municipal_Airport,PL5,50,2017-04-03T19:31:54+00:00
737,CBX7,small_airport,"Tumbler Ridge Airport",55.025001525879,-120.93499755859,3075,NA,CA,CA-BC,"Tumbler Ridge",0,CBX7,TUX,CBX7,,https://en.wikipedia.org/wiki/Tumbler_Ridge_Airport,BX7,50,2015-07-18T14:03:29+00:00
872,CEL6,small_airport,"Two Hills Airport",53.70000076293945,-111.78299713134766,2010,NA,CA,CA-AB,"Two Hills",0,CEL6,,CEL6,,https://en.wikipedia.org/wiki/Two_Hills_Airport,EL6,50,2008-06-13T14:30:04+00:00
846,CEE8,small_airport,"Viking Airport",53.1089685346,-111.864938736,2260,NA,CA,CA-AB,Viking,0,CEE8,,CEE8,,https://en.wikipedia.org/wiki/Viking_Airport,EE8,50,2011-04-23T19:16:00+00:00
747,CCC2,small_airport,"Winterland Airport",47.13690185546875,-55.329200744628906,156,NA,CA,CA-NL,Winterland,0,CCC2,,CCC2,,https://en.wikipedia.org/wiki/Winterland_Airport,CC2,50,2008-06-13T14:30:04+00:00
1447,CPR5,small_airport,"Woodstock Airport",43.1082677518,-80.8218669891,1040,NA,CA,CA-ON,Woodstock,0,CPR5,,CPR5,,https://en.wikipedia.org/wiki/Woodstock_Airport_(Ontario),PR5,50,2012-04-17T15:26:09+00:00
28215,CEE7,seaplane_base,"Edmonton/Cooking Lake Seaplane Base",53.4255939787,-113.105792999,2419,NA,CA,CA-AB,,0,CEE7,,CEE7,,,EE7,25,2012-08-17T08:04:43+00:00
28204,CBG9,seaplane_base,"Courtenay Airpark Seaplane Base",49.6814002991,-124.981002808,,NA,CA,CA-BC,,0,CBG9,,CBG9,,,,25,2009-11-13T16:35:00+00:00
28458,CAP5,seaplane_base,"Victoria Airport",48.6538920506,-123.450450897,,NA,CA,CA-BC,,0,CAP5,,CAP5,,,,25,2010-09-23T09:56:24+00:00
913,CEW9,heliport,"Canmore Municipal Heliport",51.07780075069999,-115.337997437,4296,NA,CA,CA-AB,Canmore,0,CEW9,,CEW9,,,EW9,25,2012-11-19T22:25:52+00:00
28231,CEZ7,seaplane_base,"Fort Simpson Island Seaplane Base",61.8694048342,-121.36133194,375,NA,CA,CA-NT,"Fort Simpson Island",0,CEZ7,,CEZ7,,https://en.wikipedia.org/wiki/Fort_Simpson_Island_Water_Aerodrome,EZ7,25,2015-11-05T10:00:09+00:00
667,CBC7,heliport,"Harbour (Public) Heliport",49.2868921105,-123.106112257,2,NA,CA,CA-BC,Vancouver,0,CBC7,,CBC7,,,BC7,25,2010-09-22T16:36:45+00:00
308539,CA-0523,small_airport,"Roths field",43.9785487888,-80.7770633698,1350,NA,CA,CA-ON,,0,,,CPR1,,,,0,2016-01-29T10:28:36+00:00
46616,CMF2,small_airport,"Edmonton / Calmar (Maplelane Farm)",53.184654,-113.738236,2520,NA,CA,CA-AB,Edmonton,0,CMF2,,CMF2,,https://en.wikipedia.org/wiki/Edmonton/Calmar_(Maplelane_Farm)_Aerodrome,,0,2016-09-05T22:33:43+00:00
316996,CPL6,small_airport,"Parkland Airport",53.473846,-113.828487,2324,NA,CA,CA-AB,Edmonton,0,CPL6,,,,,,0,2016-02-14T21:18:11+00:00
